Student_ID,Age,Gender,Grade,Section,Math_Score,Science_Score,English_Score,Social_Score,Computer_Score,Attendance_Percentage,Study_Hours,Homework_Completion,Parent_Education,Family_Income,Transport_Mode,Distance_from_School_km,Extra_Curricular,Sports_Participation,Discipline_Record,Library_Usage,Internet_Access,Online_Class_Attendance,Health_Issues,Scholarship,Exam_Stress_Level,Teacher_Feedback,Peer_Interaction,Result_Status
1841,16,Male,3,C,86,65,59,42,97,72,6,No,Post Graduate,46647,Cycle,17.34,Dance,Yes,Average,High,Yes,Regular,Chronic,Yes,Medium,Average,High,Fail
1842,15,Male,5,A,56,61,52,68,43,74,3,No,High School,70892,Walk,4.82,Dance,No,Average,Low,Yes,Regular,Chronic,Yes,Low,Average,High,Pass
1843,9,Male,9,D,98,97,63,61,61,88,2,Yes,Post Graduate,42839,Cycle,15.67,None,No,Average,Medium,No,Irregular,Minor,No,High,Average,Low,Fail
1844,6,Male,3,B,87,86,56,84,50,87,6,No,Post Graduate,54716,Walk,2.24,Sports,No,Average,Low,No,Irregular,Chronic,Yes,High,Average,High,Pass
1845,5,Female,9,D,90,84,50,96,75,97,6,No,Post Graduate,11276,Bus,14.58,None,Yes,Good,High,Yes,Regular,None,No,High,Average,Medium,Fail
1846,7,Female,3,B,80,89,81,47,97,82,3,Yes,Post Graduate,76584,Van,1.24,None,No,Good,Medium,Yes,Irregular,None,No,High,Excellent,Low,Fail
1847,8,Male,1,B,95,41,96,53,47,72,6,Yes,Post Graduate,31486,Walk,2.38,Dance,No,Good,Medium,Yes,Regular,Chronic,No,Medium,Good,High,Fail
1848,16,Male,12,C,66,42,87,37,91,92,6,Yes,High School,81300,Cycle,11.26,None,Yes,Poor,Medium,No,Regular,None,Yes,Low,Excellent,Medium,Pass
1849,14,Male,1,D,47,59,96,39,47,60,6,No,Graduate,46486,Walk,3.02,Dance,No,Good,High,Yes,Irregular,None,No,Medium,Excellent,High,Pass
1850,17,Female,1,C,38,61,90,37,75,90,6,No,Graduate,85017,Cycle,1.32,Sports,No,Poor,Low,No,Irregular,Chronic,Yes,Medium,Average,High,Pass
1851,9,Female,3,B,44,45,41,35,52,61,3,Yes,Post Graduate,29430,Van,0.64,Sports,No,Average,Low,Yes,Regular,Chronic,Yes,High,Average,Medium,Fail
1852,5,Female,11,B,45,49,79,44,43,73,3,No,Post Graduate,54739,Van,1.79,Sports,Yes,Good,High,No,Regular,Chronic,Yes,High,Good,Low,Fail
1853,10,Female,2,A,55,36,41,43,44,77,6,No,High School,10770,Walk,9.97,Dance,No,Poor,Medium,Yes,Irregular,None,No,Medium,Good,Medium,Pass
1854,9,Male,6,C,39,83,36,37,45,83,2,No,Graduate,29385,Walk,9.15,None,No,Good,High,No,Irregular,Chronic,No,High,Excellent,High,Fail
1855,11,Female,12,A,85,67,56,57,59,90,1,No,Post Graduate,56732,Van,11.05,Sports,Yes,Average,Medium,Yes,Regular,Chronic,No,High,Excellent,Medium,Pass
1856,8,Female,8,A,66,52,63,90,89,88,2,Yes,High School,44674,Van,4.4,Music,No,Average,Low,No,Regular,Chronic,Yes,High,Average,High,Pass
1857,11,Female,8,D,45,42,84,61,70,62,2,No,High School,85946,Walk,1.72,Sports,Yes,Average,High,Yes,Irregular,Chronic,No,Medium,Good,High,Pass
1858,15,Female,4,D,81,55,95,97,63,96,2,Yes,Graduate,35693,Walk,19.61,None,No,Average,High,No,Regular,Minor,No,Low,Average,Low,Fail
1859,6,Female,3,B,79,83,70,69,84,99,5,No,High School,84555,Bus,4.37,None,No,Good,High,Yes,Irregular,Chronic,Yes,Medium,Good,Medium,Pass
1860,6,Female,3,A,67,45,42,66,57,62,2,Yes,Post Graduate,68703,Cycle,15.31,Music,No,Poor,Medium,Yes,Regular,Minor,No,Low,Excellent,Low,Fail
1861,11,Male,5,C,51,79,85,69,59,64,2,Yes,High School,98822,Walk,3.43,None,No,Average,Medium,Yes,Regular,Minor,No,Medium,Excellent,High,Fail
1862,15,Male,9,C,39,57,35,99,36,88,4,No,High School,57446,Van,7.05,Music,Yes,Good,High,No,Regular,Chronic,Yes,Low,Excellent,Low,Pass
1863,15,Female,1,B,52,43,77,91,88,99,4,No,High School,94102,Bus,15.92,None,Yes,Poor,Medium,Yes,Irregular,None,Yes,High,Average,Medium,Fail
1864,10,Female,11,C,62,41,95,85,67,79,4,No,High School,12067,Van,13.1,None,Yes,Poor,Medium,No,Irregular,None,Yes,Medium,Average,High,Fail
1865,5,Male,5,B,35,80,61,72,62,85,7,No,Post Graduate,16167,Van,5.69,Sports,Yes,Good,Low,Yes,Regular,Chronic,Yes,Medium,Good,Low,Fail
1866,8,Female,5,A,84,88,57,78,94,72,6,Yes,Graduate,73672,Cycle,3.71,None,Yes,Poor,Medium,Yes,Regular,Minor,No,Medium,Good,Medium,Pass
1867,5,Male,2,A,96,95,80,53,46,72,2,No,High School,43290,Van,13.85,None,Yes,Poor,Low,Yes,Irregular,None,Yes,High,Excellent,Medium,Fail
1868,8,Female,10,A,43,64,89,49,67,76,3,No,High School,81325,Walk,3.78,Dance,Yes,Average,High,No,Regular,Chronic,Yes,Low,Excellent,Low,Fail
1869,8,Female,10,D,58,98,95,88,50,76,5,No,Graduate,75521,Cycle,9.58,Music,No,Poor,Low,Yes,Regular,Minor,No,Low,Average,High,Pass
1870,5,Male,1,A,47,88,83,61,87,81,1,No,Post Graduate,81695,Van,10.99,None,No,Good,Low,No,Irregular,Chronic,No,Medium,Good,High,Pass
1871,7,Male,4,D,58,37,88,72,60,98,6,Yes,Graduate,47642,Walk,12.01,None,No,Good,Medium,Yes,Irregular,Minor,No,Low,Good,Medium,Pass
1872,9,Female,12,C,38,51,98,35,92,76,7,Yes,Post Graduate,18514,Van,12.6,None,Yes,Good,High,No,Irregular,None,No,Medium,Excellent,Low,Pass
1873,7,Male,1,D,85,55,64,72,83,85,2,Yes,Post Graduate,18556,Bus,9.74,None,Yes,Poor,High,No,Regular,Chronic,Yes,High,Average,High,Pass
1874,17,Female,6,A,94,99,37,93,98,96,4,No,Post Graduate,87041,Bus,19.6,Dance,Yes,Good,Medium,No,Irregular,Minor,No,High,Excellent,Medium,Fail
1875,13,Female,9,D,40,65,61,66,54,83,6,Yes,Graduate,26455,Bus,0.93,Music,Yes,Poor,Medium,No,Irregular,Minor,Yes,Low,Excellent,High,Pass
1876,5,Female,12,D,91,80,74,85,85,64,6,Yes,Graduate,71023,Cycle,7.3,Sports,Yes,Average,High,No,Irregular,Minor,No,Low,Good,Low,Fail
1877,17,Male,10,A,48,52,56,65,66,98,3,Yes,Graduate,50277,Bus,3.46,Sports,No,Poor,High,Yes,Regular,None,No,High,Average,Medium,Pass
1878,13,Male,10,A,64,76,45,41,91,96,6,Yes,Post Graduate,15386,Van,19.47,Sports,Yes,Good,High,Yes,Regular,Chronic,No,Low,Excellent,Low,Pass
1879,12,Male,1,C,98,93,72,71,58,70,3,Yes,Post Graduate,31863,Cycle,12.05,Music,Yes,Good,Low,No,Irregular,Minor,No,High,Good,Medium,Fail
1880,13,Female,7,B,35,41,79,69,44,65,6,Yes,High School,37159,Bus,1.14,Sports,No,Average,Low,Yes,Regular,Minor,No,High,Average,Medium,Pass
1881,5,Male,11,D,41,69,61,37,39,94,5,Yes,Graduate,34610,Walk,6.64,None,Yes,Poor,High,No,Regular,Chronic,Yes,Low,Good,High,Pass
1882,11,Male,10,D,78,75,55,59,76,97,7,No,Post Graduate,78069,Bus,16.0,Music,No,Good,Medium,Yes,Irregular,None,No,High,Good,Low,Pass
1883,10,Male,4,D,72,54,53,82,64,92,1,No,Post Graduate,87303,Bus,17.23,Sports,Yes,Poor,Medium,No,Irregular,Chronic,No,Medium,Excellent,Low,Pass
1884,10,Male,2,D,37,86,70,91,40,94,2,Yes,High School,60029,Walk,18.01,None,Yes,Poor,Medium,Yes,Irregular,Chronic,No,Low,Average,Low,Pass
1885,16,Male,10,C,52,85,58,96,74,91,2,No,High School,63891,Walk,12.59,Dance,Yes,Poor,High,Yes,Irregular,None,No,Medium,Good,High,Fail
1886,13,Male,3,D,86,67,48,97,54,63,4,Yes,Post Graduate,17503,Walk,14.01,Dance,Yes,Poor,Medium,Yes,Regular,Minor,Yes,Medium,Excellent,Medium,Fail
1887,11,Male,3,A,36,52,80,54,88,88,3,Yes,High School,93578,Walk,19.29,Dance,Yes,Poor,Medium,Yes,Irregular,Minor,Yes,Low,Good,High,Fail
1888,12,Female,1,A,44,81,80,35,89,66,7,No,Post Graduate,89645,Walk,19.35,Music,No,Good,High,No,Regular,Chronic,Yes,Low,Good,High,Pass
1889,13,Male,11,B,94,59,57,51,42,95,5,Yes,Post Graduate,92968,Bus,17.33,Sports,Yes,Poor,Low,Yes,Regular,Minor,No,Medium,Average,High,Pass
1890,14,Male,11,D,45,99,67,73,55,94,2,No,Graduate,76089,Van,12.36,None,No,Poor,High,Yes,Irregular,Minor,No,High,Average,High,Pass
1891,12,Male,9,B,57,45,68,94,49,91,3,Yes,Graduate,95674,Bus,16.11,Music,No,Average,High,No,Regular,Minor,No,Medium,Average,High,Pass
1892,5,Male,11,B,74,43,57,97,39,99,1,No,High School,99379,Van,1.74,Sports,Yes,Average,High,Yes,Regular,Minor,No,Medium,Good,High,Pass
1893,17,Male,9,D,45,69,75,95,38,99,3,Yes,Post Graduate,19410,Walk,15.07,Dance,Yes,Good,Medium,No,Regular,Minor,Yes,High,Good,High,Fail
1894,6,Male,8,D,90,93,89,42,95,61,3,No,Post Graduate,86310,Walk,1.07,Sports,Yes,Average,Medium,Yes,Regular,Chronic,No,Low,Good,High,Pass
1895,6,Female,12,A,43,76,39,91,57,66,4,No,Post Graduate,22369,Bus,18.67,Dance,Yes,Average,Low,Yes,Irregular,Chronic,Yes,Low,Excellent,High,Pass
1896,7,Male,4,C,36,60,44,64,50,95,3,Yes,High School,54842,Bus,2.07,Sports,Yes,Average,High,Yes,Regular,Minor,No,High,Average,Medium,Fail
1897,14,Male,5,D,84,40,84,51,62,62,2,No,High School,83107,Walk,10.39,Dance,No,Average,Medium,No,Regular,Chronic,Yes,Medium,Average,High,Pass
1898,10,Female,5,B,89,99,91,36,84,77,1,No,Graduate,50890,Walk,4.41,None,Yes,Good,Medium,Yes,Irregular,Minor,No,High,Good,High,Fail
1899,17,Male,11,C,39,94,43,38,74,72,2,No,Graduate,16752,Bus,2.26,Music,No,Average,Medium,No,Regular,None,Yes,High,Average,Low,Fail
1900,16,Female,5,D,37,59,66,51,85,78,1,Yes,Post Graduate,25331,Van,10.88,Dance,Yes,Average,High,No,Irregular,None,Yes,High,Good,High,Fail
1901,7,Female,8,C,63,62,66,62,94,77,2,Yes,Graduate,82325,Cycle,6.3,Music,Yes,Good,Medium,Yes,Regular,None,Yes,Low,Average,High,Pass
1902,7,Male,11,C,64,71,54,81,47,96,5,Yes,Post Graduate,27597,Cycle,4.32,Dance,Yes,Good,High,No,Irregular,None,Yes,Low,Good,High,Fail
1903,15,Female,5,A,98,46,48,93,81,97,4,No,Post Graduate,56548,Cycle,10.4,Dance,No,Good,Medium,No,Irregular,None,No,High,Good,Low,Pass
1904,12,Male,10,D,63,87,83,41,81,73,1,Yes,Graduate,88940,Van,15.13,Sports,Yes,Poor,Low,Yes,Regular,Minor,No,Low,Average,Low,Fail
1905,17,Male,10,B,54,97,80,83,87,93,1,No,Graduate,24665,Bus,8.27,Sports,No,Good,Low,No,Irregular,Chronic,No,Low,Average,Low,Pass
1906,14,Female,6,D,75,66,46,61,68,80,2,Yes,Post Graduate,25941,Walk,19.85,Music,Yes,Poor,Low,No,Regular,None,Yes,Low,Average,Medium,Pass
1907,12,Female,3,D,49,40,94,59,97,98,2,Yes,High School,61803,Van,14.01,None,No,Good,Low,Yes,Regular,None,Yes,High,Good,High,Fail
1908,7,Female,1,D,66,84,85,59,60,80,3,Yes,Post Graduate,55287,Bus,10.74,Sports,Yes,Good,High,Yes,Irregular,Chronic,Yes,Medium,Average,Medium,Fail
1909,14,Male,3,D,80,96,69,80,59,61,5,Yes,Graduate,56515,Walk,16.22,Sports,Yes,Good,High,No,Regular,Chronic,Yes,Low,Average,Medium,Fail
1910,13,Female,5,B,75,64,53,41,46,61,3,Yes,Graduate,70439,Walk,15.53,None,Yes,Average,High,No,Irregular,Chronic,No,Medium,Good,Medium,Pass
1911,15,Male,7,C,99,79,61,84,90,74,4,Yes,Post Graduate,44065,Van,10.81,Sports,No,Good,Medium,No,Regular,None,No,Low,Good,Low,Pass
1912,10,Male,5,B,74,37,53,71,86,93,2,Yes,Post Graduate,24409,Cycle,18.57,None,Yes,Average,Medium,No,Irregular,None,Yes,High,Excellent,High,Pass
1913,8,Female,5,A,55,59,94,35,48,81,7,Yes,Graduate,60895,Bus,16.87,Music,Yes,Good,Medium,Yes,Irregular,Minor,No,Low,Excellent,Low,Pass
1914,16,Male,4,C,54,37,74,75,46,98,1,Yes,Post Graduate,66833,Bus,4.5,Dance,No,Good,Medium,Yes,Irregular,None,Yes,High,Good,Low,Fail
1915,10,Male,3,B,58,46,42,64,92,77,6,No,High School,55333,Van,18.74,Sports,Yes,Poor,Low,No,Irregular,None,Yes,High,Average,Medium,Pass
1916,17,Male,5,C,56,78,59,50,77,87,6,No,Graduate,32083,Cycle,14.21,Sports,No,Average,Medium,No,Irregular,None,No,Medium,Average,Medium,Fail
1917,14,Female,4,D,67,99,84,72,85,73,1,No,Post Graduate,83274,Bus,12.11,Music,Yes,Poor,Low,No,Regular,None,Yes,Medium,Excellent,Medium,Fail
1918,15,Male,2,A,96,97,71,56,53,78,4,No,High School,76609,Bus,15.12,Music,No,Good,High,No,Regular,Minor,Yes,Medium,Good,Low,Fail
1919,13,Male,11,D,79,89,66,73,85,61,4,No,Graduate,86899,Cycle,10.41,None,Yes,Average,High,Yes,Regular,None,Yes,High,Excellent,Low,Fail
1920,6,Female,11,C,47,36,63,68,40,81,3,Yes,High School,82575,Bus,16.62,Dance,No,Good,High,Yes,Irregular,None,No,High,Excellent,Low,Fail
1921,5,Male,7,D,58,44,56,48,92,73,4,No,Graduate,78056,Cycle,2.65,Dance,No,Poor,Low,Yes,Irregular,Minor,Yes,High,Excellent,Low,Pass
1922,5,Female,1,A,54,39,95,87,76,71,3,No,Post Graduate,46016,Walk,11.05,Sports,Yes,Good,Low,No,Regular,Chronic,Yes,High,Excellent,Low,Pass
1923,7,Female,1,A,95,53,41,93,63,84,6,No,High School,44525,Walk,16.4,Dance,Yes,Poor,Medium,No,Irregular,None,Yes,Low,Good,Medium,Pass
1924,5,Male,3,B,52,52,66,90,87,67,2,Yes,High School,98972,Bus,17.12,Dance,No,Poor,High,Yes,Irregular,Minor,No,Medium,Good,High,Pass
1925,7,Female,12,A,43,99,96,61,40,89,5,Yes,Graduate,88280,Van,2.11,None,No,Average,Medium,No,Irregular,Minor,No,Low,Excellent,High,Pass
1926,9,Female,11,A,91,73,43,54,57,74,4,No,Graduate,74221,Van,15.52,Sports,Yes,Poor,High,Yes,Irregular,Chronic,No,Medium,Average,High,Pass
1927,11,Female,11,B,57,79,83,78,79,60,3,No,Post Graduate,29627,Van,10.96,Sports,Yes,Average,Medium,Yes,Regular,Minor,Yes,High,Excellent,High,Pass
1928,8,Female,10,B,94,46,89,77,77,74,4,Yes,High School,55654,Walk,8.23,Dance,No,Good,Medium,No,Irregular,None,Yes,Medium,Good,High,Pass
1929,8,Male,7,C,89,59,45,64,81,74,2,No,High School,68508,Bus,4.44,Dance,Yes,Poor,Low,No,Regular,None,No,High,Excellent,Low,Fail
1930,14,Female,11,B,68,48,35,76,55,69,3,No,Post Graduate,42599,Van,14.07,None,Yes,Poor,Low,No,Irregular,Minor,No,Medium,Excellent,High,Fail
1931,17,Male,10,B,43,45,43,79,40,98,4,Yes,Post Graduate,92435,Bus,9.16,None,Yes,Poor,Medium,No,Irregular,Chronic,No,High,Average,High,Pass
1932,5,Female,8,B,40,56,68,77,94,91,6,No,Graduate,26285,Walk,19.63,Sports,Yes,Average,Low,Yes,Regular,Minor,Yes,Low,Good,Low,Pass
1933,11,Female,3,C,50,62,78,44,40,70,1,No,Graduate,59795,Van,17.0,Sports,No,Good,Medium,No,Irregular,Chronic,Yes,High,Good,Low,Fail
1934,7,Female,8,C,38,56,43,36,74,79,5,Yes,High School,26585,Walk,19.53,None,No,Average,Medium,Yes,Irregular,Minor,No,Low,Excellent,Medium,Pass
1935,13,Male,3,B,50,51,63,45,68,88,2,Yes,Post Graduate,89969,Van,3.46,None,No,Poor,Medium,Yes,Irregular,None,Yes,Medium,Average,Medium,Fail
1936,10,Female,12,C,63,71,47,47,65,94,5,No,Post Graduate,87386,Bus,10.0,None,Yes,Good,High,No,Irregular,Chronic,Yes,High,Average,Medium,Pass
1937,10,Male,12,A,91,81,85,72,41,82,5,Yes,Graduate,88392,Walk,5.84,Sports,No,Average,Medium,Yes,Irregular,Minor,Yes,High,Average,Low,Fail
1938,7,Female,10,B,91,94,72,94,98,97,6,No,Graduate,91045,Walk,2.25,None,Yes,Poor,Low,Yes,Regular,Chronic,No,Medium,Average,High,Fail
1939,11,Female,9,B,66,42,71,93,79,71,6,Yes,Post Graduate,28786,Walk,6.44,Sports,Yes,Good,Low,Yes,Irregular,None,Yes,Low,Average,Medium,Fail
1940,6,Female,1,C,57,89,46,71,62,91,5,No,Post Graduate,83002,Bus,1.19,Sports,No,Poor,High,No,Irregular,Minor,Yes,High,Average,Low,Fail
1941,9,Female,3,D,35,57,84,65,80,76,2,No,Post Graduate,43117,Cycle,8.53,Music,Yes,Poor,Low,No,Irregular,Chronic,Yes,High,Good,Low,Pass
1942,17,Female,1,A,38,36,55,94,61,67,5,No,Post Graduate,61150,Van,4.43,Music,Yes,Average,Low,Yes,Regular,None,Yes,Medium,Average,Low,Pass
1943,10,Female,2,B,81,45,52,88,55,63,5,Yes,Post Graduate,75792,Bus,18.59,Dance,Yes,Good,High,Yes,Irregular,None,Yes,Medium,Good,Low,Fail
1944,10,Male,7,C,50,50,36,71,91,97,1,No,Graduate,49459,Bus,5.04,Music,No,Poor,High,No,Irregular,Minor,Yes,High,Excellent,Medium,Pass
1945,13,Female,5,C,89,40,95,39,78,99,1,Yes,Graduate,76223,Van,15.42,Music,Yes,Average,High,Yes,Irregular,Chronic,Yes,High,Average,High,Pass
1946,7,Male,7,D,55,69,63,37,74,94,4,Yes,Post Graduate,71790,Van,6.62,Dance,Yes,Average,High,No,Irregular,Minor,Yes,Medium,Excellent,High,Fail
1947,5,Female,12,D,86,67,71,62,67,96,3,Yes,High School,99588,Bus,4.0,Sports,Yes,Good,Medium,Yes,Regular,None,No,Medium,Average,Medium,Fail
1948,9,Male,11,D,45,66,55,46,92,68,3,Yes,High School,96275,Bus,17.03,Music,Yes,Average,Low,No,Regular,Chronic,Yes,Medium,Excellent,Low,Pass
1949,7,Male,4,D,67,66,93,79,64,71,6,Yes,High School,17199,Walk,3.39,Dance,No,Poor,High,Yes,Regular,None,No,Medium,Average,High,Fail
1950,13,Male,2,A,58,40,96,80,43,71,5,Yes,High School,53008,Bus,7.45,None,No,Good,High,Yes,Irregular,None,No,High,Excellent,Medium,Fail
1951,15,Male,6,B,63,50,92,60,88,72,6,No,Post Graduate,30586,Van,1.35,Dance,Yes,Average,Medium,Yes,Regular,Minor,No,Low,Excellent,Low,Fail
1952,9,Male,2,C,59,88,91,47,57,80,1,No,Graduate,48297,Walk,1.52,Music,Yes,Average,High,No,Regular,Minor,No,Low,Average,Medium,Pass
1953,8,Female,5,B,82,99,51,89,64,64,3,Yes,High School,79273,Van,2.15,Dance,No,Average,Medium,Yes,Irregular,None,Yes,Low,Average,High,Pass
1954,8,Female,7,A,85,97,58,58,46,62,3,No,High School,10317,Walk,9.7,Dance,Yes,Good,Low,No,Irregular,None,Yes,Low,Excellent,Low,Fail
1955,16,Female,6,D,91,88,75,96,48,97,2,No,High School,79957,Van,19.4,Music,Yes,Poor,High,Yes,Regular,Chronic,Yes,Medium,Excellent,Medium,Fail
1956,5,Male,5,A,50,52,36,59,70,77,3,No,High School,80328,Bus,8.5,Dance,No,Average,Medium,Yes,Regular,Chronic,No,Medium,Good,High,Pass
1957,15,Male,8,C,91,61,56,73,51,79,2,No,Graduate,80867,Bus,12.45,Dance,Yes,Good,Low,Yes,Regular,Minor,No,Low,Good,High,Pass
1958,10,Male,7,C,48,92,73,83,40,85,5,Yes,High School,52631,Bus,0.83,Dance,Yes,Good,Medium,Yes,Regular,Minor,No,High,Average,High,Pass
1959,12,Female,1,D,35,52,65,94,40,89,4,Yes,Graduate,24445,Van,4.11,None,Yes,Poor,Low,Yes,Regular,Chronic,Yes,High,Average,Low,Fail
1960,17,Male,5,C,92,61,62,79,83,76,5,No,High School,60146,Van,19.81,Music,Yes,Average,High,Yes,Irregular,None,No,Medium,Average,Low,Fail
1961,11,Male,9,D,45,58,62,64,82,64,4,No,Post Graduate,81528,Walk,13.64,Sports,No,Average,Low,No,Irregular,Minor,No,High,Excellent,Low,Fail
1962,9,Male,4,B,94,66,51,96,36,66,6,No,Graduate,56681,Van,2.3,Dance,Yes,Average,High,No,Irregular,None,Yes,High,Good,High,Fail
1963,5,Male,12,D,59,81,80,91,69,89,6,Yes,Graduate,33703,Walk,10.94,Dance,No,Good,High,Yes,Irregular,Chronic,No,High,Good,Medium,Pass
1964,11,Female,9,A,40,63,74,39,95,95,1,No,Post Graduate,46636,Walk,6.57,Dance,No,Average,Low,Yes,Irregular,Chronic,Yes,Low,Excellent,Low,Pass
1965,11,Male,1,A,76,45,47,41,69,72,6,No,Post Graduate,56052,Cycle,3.03,Music,No,Poor,Medium,Yes,Irregular,None,No,High,Average,High,Fail
1966,7,Female,12,D,98,66,97,80,53,75,5,No,Graduate,79342,Walk,14.89,Music,No,Good,High,Yes,Irregular,Minor,Yes,Medium,Excellent,High,Fail
1967,8,Female,6,A,93,37,91,57,86,76,4,No,Graduate,40108,Van,14.0,None,No,Good,Medium,Yes,Irregular,None,No,High,Good,Medium,Pass
1968,14,Male,5,C,68,39,57,91,54,77,6,Yes,Graduate,10989,Van,10.89,Sports,No,Good,Medium,Yes,Regular,Chronic,No,High,Good,Low,Pass
1969,17,Female,7,A,75,54,97,77,56,70,1,No,Post Graduate,26140,Walk,7.26,Music,Yes,Good,Low,No,Irregular,Minor,Yes,Low,Average,Medium,Fail
1970,15,Male,4,C,75,66,93,69,77,80,6,No,Post Graduate,51681,Bus,6.61,None,Yes,Good,Medium,No,Irregular,Chronic,No,Low,Good,Medium,Pass
1971,5,Male,2,B,71,39,74,52,58,94,7,Yes,Post Graduate,23696,Walk,16.4,Music,Yes,Good,High,No,Irregular,Minor,No,High,Excellent,Medium,Pass
1972,6,Female,11,D,37,49,97,85,36,69,6,No,Post Graduate,53811,Van,13.5,Sports,Yes,Poor,Medium,No,Regular,Chronic,No,High,Excellent,Medium,Fail
1973,16,Male,2,A,69,76,48,55,92,98,5,No,High School,98248,Walk,1.89,Music,No,Average,Medium,Yes,Irregular,Minor,Yes,High,Excellent,High,Fail
1974,5,Male,6,C,40,66,67,55,64,77,6,No,Post Graduate,49949,Bus,8.89,Dance,Yes,Good,Medium,Yes,Irregular,Chronic,No,High,Average,High,Fail
1975,6,Female,1,B,99,46,58,55,37,63,4,Yes,Post Graduate,85375,Van,4.41,Music,No,Good,Medium,Yes,Irregular,Minor,Yes,High,Good,Medium,Pass
1976,14,Female,3,C,39,74,73,86,61,66,7,Yes,High School,32484,Walk,9.73,Music,Yes,Average,High,No,Irregular,None,Yes,High,Excellent,Low,Pass
1977,6,Female,1,B,88,35,38,80,67,82,3,Yes,Post Graduate,29184,Cycle,19.68,Music,No,Good,Medium,Yes,Regular,Minor,Yes,Medium,Excellent,Medium,Pass
1978,11,Female,2,B,83,81,75,86,37,93,4,No,High School,82210,Van,10.17,Dance,No,Poor,High,Yes,Irregular,None,No,High,Average,Low,Pass
1979,11,Male,8,D,38,47,51,86,86,94,3,Yes,Graduate,67668,Bus,2.92,Dance,No,Average,Low,Yes,Irregular,Minor,No,High,Good,Low,Fail
1980,5,Female,10,D,96,49,70,41,60,89,6,No,Graduate,67392,Van,18.68,Sports,No,Average,Low,Yes,Regular,Chronic,No,Medium,Average,Medium,Fail
1981,15,Female,4,A,36,37,38,98,47,68,2,No,High School,44834,Cycle,10.8,None,Yes,Poor,Low,Yes,Irregular,None,Yes,Low,Excellent,Medium,Pass
1982,14,Male,6,B,70,74,95,53,47,81,5,Yes,Post Graduate,96086,Walk,7.16,None,No,Average,Low,Yes,Regular,None,Yes,Medium,Excellent,Low,Pass
1983,13,Male,6,A,61,91,44,50,39,94,3,Yes,Graduate,94715,Bus,13.38,Sports,No,Average,High,No,Irregular,Minor,No,High,Average,Low,Pass
1984,10,Male,4,D,45,49,87,64,94,68,3,Yes,Graduate,33978,Bus,11.88,Music,No,Average,High,No,Irregular,Minor,No,Medium,Excellent,Medium,Pass
1985,12,Female,7,C,94,41,76,38,95,93,4,No,High School,56768,Bus,14.87,None,Yes,Poor,Low,Yes,Irregular,Minor,Yes,Low,Excellent,Low,Fail
1986,12,Female,2,A,90,49,89,96,72,85,5,Yes,Graduate,88405,Walk,3.1,None,Yes,Average,High,No,Irregular,Chronic,No,Medium,Average,High,Pass
1987,7,Female,12,C,83,45,50,74,69,92,3,No,Graduate,14205,Bus,1.79,Dance,Yes,Good,Low,Yes,Regular,Minor,Yes,Medium,Good,Low,Pass
1988,14,Male,1,B,76,48,58,68,60,94,2,No,Graduate,58774,Walk,8.79,Sports,No,Good,Low,Yes,Regular,None,Yes,Medium,Good,Medium,Pass
1989,14,Male,10,B,60,95,58,90,57,96,3,Yes,Graduate,44944,Cycle,19.14,Music,Yes,Poor,Medium,No,Regular,None,No,High,Excellent,High,Pass
1990,14,Male,11,C,64,39,38,80,59,88,2,No,High School,24246,Walk,0.82,Sports,Yes,Good,High,Yes,Irregular,Chronic,Yes,High,Excellent,Low,Fail
1991,6,Male,3,C,55,38,37,53,75,76,3,Yes,Post Graduate,33915,Walk,13.22,Sports,Yes,Good,Medium,Yes,Regular,None,Yes,High,Good,Low,Fail
1992,14,Female,7,A,50,63,54,52,40,89,4,Yes,Graduate,28620,Van,14.2,None,No,Poor,Medium,Yes,Regular,Chronic,No,High,Excellent,High,Fail
1993,14,Female,8,C,57,43,58,81,91,65,1,No,Post Graduate,22343,Cycle,4.86,None,Yes,Good,Low,Yes,Irregular,Chronic,Yes,High,Excellent,Low,Pass
1994,8,Female,5,D,94,90,75,42,84,67,3,Yes,Post Graduate,16684,Bus,3.09,Music,Yes,Good,Low,Yes,Regular,None,No,Low,Excellent,High,Pass
1995,13,Male,5,C,52,73,60,75,44,96,2,Yes,Post Graduate,65606,Walk,19.69,Sports,Yes,Good,High,No,Regular,None,Yes,High,Excellent,Low,Pass
1996,13,Male,7,D,62,84,61,79,62,69,1,No,Graduate,80025,Walk,10.68,Music,Yes,Good,Low,No,Regular,None,Yes,High,Average,High,Fail
1997,17,Male,10,D,87,86,72,49,85,83,4,Yes,Graduate,33824,Cycle,3.18,Dance,No,Average,Medium,No,Irregular,Chronic,No,High,Good,Low,Fail
1998,7,Male,9,C,95,73,88,48,88,60,4,Yes,Graduate,32270,Van,8.39,Sports,Yes,Average,High,Yes,Regular,Chronic,No,Medium,Good,Medium,Pass
1999,5,Male,5,A,68,50,83,37,41,80,6,Yes,High School,66649,Van,8.7,Sports,No,Poor,Low,Yes,Irregular,Chronic,Yes,Low,Excellent,Medium,Fail
2000,12,Female,7,C,67,96,46,55,70,94,2,Yes,Post Graduate,47827,Walk,11.95,None,No,Average,Medium,No,Regular,Chronic,Yes,High,Average,Medium,Fail
2001,14,Male,7,B,48,38,65,44,52,62,4,Yes,High School,40546,Walk,14.09,Sports,Yes,Good,High,No,Irregular,Minor,No,Low,Good,Low,Fail
